gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1805731739				http://fm-digital-asse										
1805744285	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/724/590/204495_R_Hindfoot_RB01_MZ.jpg		204495	FMNH 204495 Myosorex geata; ventral view of the right hindfoot.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1805744285	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/724/590/204495_R_Hindfoot_RB01_MZ.jpg											
1883746076	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/722/832/125152_SkinDorsal_RB01_MZ.JPG											
1883746076	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/722/832/125152_SkinDorsal_RB01_MZ.JPG		125152	FMNH 125152 Hystrix africaeaustralis; dorsal view of the skin.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/345/GN91651_4729c.jpg		Mandrill	Mandrill baboon, mounted specimen in Conservation. Animal Kingdom exhibit progress			1991-05-22	Paul Baker : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/079/Z90303.jpg											
1883747895	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/078/Z90302.jpg											
1883747895	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/076/Z90300.jpg		Mandrill	Mandrill baboon (face, museum specimen)			1969-03-10				http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/077/Z90301.jpg		Mandrill	Mandrill baboon (face, museum specimen)			1969-03-10				http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/078/Z90302.jpg		Mandrill	Mandrill baboon (face, museum specimen)			1969-03-10				http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/079/Z90303.jpg		Mandrill	Mandrill baboon (face, museum specimen)			1969-03-10				http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
1883747895				http://fm-digit										
1883747895	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/077/Z90301.jpg											
1883747895	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/076/Z90300.jpg											
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/057/Z95282_005d_1.jpg		Hylomyscus	Mammal skin of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/071/Z95282_012d_bw.jpg		Hylomyscus	Composite for published plate with scale. Skulls of Mouse, Hylomyscus. Fig. 6. Skulls of two new species of the Hylomyscus anselli group from the Democratic Republic of Congo. (a) Dorsal (c) ventral and (e) lateral views of Hylomyscus pygmaeus sp.nov. (b) Dorsal, (d) ventral and (f) lateral views of Hylomyscus thornesmithae sp. nov.			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/058/Z95282_005d.jpg		Hylomyscus	Mammal skin of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/2209/058/Z95282_005d.jpg											
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/069/Z95282_011d_bw.jpg		Hylomyscus	Composite Mammal skins of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/056/Z95282_004d.jpg		Hylomyscus	Mammal skin of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/068/Z95282_011d.jpg		Hylomyscus	Composite for published plate with scale. Skins of Mouse, Hylomyscus. Fig. 5. Skins of two new species of the Hylomyscus anselli group from the Democratic Republic of Congo. (a) ventral and (c) dorsal views of Hylomyscus pygmaeus sp.nov., and (b) ventral and (d) dorsal views of Hylomyscus thornesmithae sp.nov.			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/2209/055/Z95282_004d_1.jpg											
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/055/Z95282_004d_1.jpg		Hylomyscus	Mammal skin of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508				http://fm-digital-assets.fieldmuseum.org/2209/057/Z9528										
1990799508	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/2209/070/Z95282_012d.jpg		Hylomyscus	Composite Mammal skulls of mouse, Hylomyscus			2019-02-15	John Weinstein : Field Museum of Natural History			[Copyright] The Field Museum	The Field Museum
1990799508	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/2209/056/Z95282_004d.jpg											
2521445669	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/228/Z94405d.jpg		Bat skulls	Bat skulls. On left is specimen cat# FMNH 169705, and on right is FMNH uncataloged (field cat# SMG13986).			2004-07-13	John Weinstein : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
2521445669	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/228/Z94405d.jpg											
2521445808	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/278/Z94433_05d.jpg		Bat	Bat, Myzopoda Schliemanni nov. sp., FMNH holotype specimen			2005-06-20	John Weinstein : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
2521445808	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/278/Z94433_05d.jpg											
2521445858	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/534/311/Z94493_19d.jpg											
2521445858	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/534/311/Z94493_19d.jpg		Bat skulls	Dorsal, ventral, and lateral views of adult female crania and mandibles of Chaerephon atsinanana (right n++ FMNH 185306) and C. leucogaster (left -- FMNH 185228) obtained from the same day roost site at Manakara			2009-07	John Weinstein : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715476				http://fm-digital-assets.fieldmuseum.org/2211/795/FMNH_M_27193_Papio_cranium_raw.obj										
665715476				http://fm-digital-assets.fieldmuseum.org/2212/008/FMNH_M_27193_Papio_mandible.ply										
665715476	StillImage	x-unknown	https://fm-digital-assets.fieldmuseum.org/2211/795/FMNH_M_27193_Papio_cranium_raw.obj		FMNH M 27193 Papio cranium raw	FMNH M 27193 Papio cranium raw data.  Additional data on the supplementary tab.			2014-07	Ryan Knigge : University of Missouri-Columbia			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715476	StillImage	x-unknown	https://fm-digital-assets.fieldmuseum.org/2212/008/FMNH_M_27193_Papio_mandible.ply		FMNH M 27193 Papio mandible	FMNH M 27193 Papio mandible 3D model.			2014-07	Ryan Knigge : University of Missouri-Columbia			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715476	StillImage	x-unknown	https://fm-digital-assets.fieldmuseum.org/2212/007/FMNH_M_27193_Papio_cranium.ply		FMNH M 27193 Papio cranium	FMNH M 27193 Papio cranium 3D model.			2014-07	Ryan Knigge : University of Missouri-Columbia			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715476	StillImage	x-unknown	https://fm-digital-assets.fieldmuseum.org/2211/796/FMNH_M_27193_Papio_mandible_raw.obj		FMNH M 27193 Papio mandible raw	FMNH M 27193 Papio mandible raw data.  Additional data on the supplementary tab.			2014-07	Ryan Knigge : University of Missouri-Columbia			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715476				http://fm-digital-assets.fieldmuseum.org/2212/007/FMNH_M_27193_Papio_cranium.ply										
665715809	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/722/599/68040_Palette_RB01_MZ.jpg		68040	FMNH 68040 Epomophorus labiatus; palette.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715809	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/722/599/68040_Palette_RB01_MZ.jpg											
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/704/155972_Dorsal_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715999	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/703/155972_DLowerJaw_RB01_MZ.jpg											
665715999				http://fm-digital-asse										
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/707/155972_LLowerJaw_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; lateral view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715999	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/704/155972_Dorsal_RB01_MZ.jpg											
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/706/155972_Lateral_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; lateral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/703/155972_DLowerJaw_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/708/155972_Ventral_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665715999	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/705/155972_FullLateral_RB01_MZ.jpg											
665715999	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/705/155972_FullLateral_RB01_MZ.jpg		155972	FMNH 155972 Nycteris arge; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716038	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/724/429/182487_Palette_RB01_MZ.jpg		182487	FMNH 182487 Eidolon helvum; palette.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716038	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/724/429/182487_Palette_RB01_MZ.jpg											
665716083				http://fm-digital-asse										
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/991/160951_Ventral_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/989/160951_Lateral_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; lateral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/988/160951_FullLateral_RB01_MZ.jpg											
665716083	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/987/160951_Dorsal_RB01_MZ.jpg											
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/987/160951_Dorsal_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/990/160951_LLowerJaw_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; lateral view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/986/160951_DLowerJaw_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/988/160951_FullLateral_RB01_MZ.jpg		160951	FMNH 160951 Stochomys longicaudatus; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665716083	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/986/160951_DLowerJaw_RB01_MZ.jpg											
665717884				http://fm-digital-asse										
665717884	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/121/153943_DLowerJaw_RB01_MZ.jpg											
665717884	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/121/153943_DLowerJaw_RB01_MZ.jpg		153943	FMNH 153943 Grammomys ibeanus; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665717884	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/122/153943_Dorsal_PL01_MZ.jpg											
665717884	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/124/153943_Ventral_PL01_MZ.jpg		153943	FMNH 153943 Grammomys ibeanus; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665717884	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/123/153943_FullLateral_PL01_MZ.jpg		153943	FMNH 153943 Grammomys ibeanus; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665717884	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/122/153943_Dorsal_PL01_MZ.jpg		153943	FMNH 153943 Grammomys ibeanus; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665717884	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/123/153943_FullLateral_PL01_MZ.jpg											
665723026	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/720/977/140217_Dorsal_PL01_MZ.jpg		140217	FMNH 140217 Hyaena hyaena; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665723026	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/720/978/140217_FullLateral_PL01_MZ.jpg											
665723026	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/720/979/140217_Ventral_PL01_MZ.jpg											
665723026	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/720/977/140217_Dorsal_PL01_MZ.jpg											
665723026				http://fm-digital-assets										
665723026	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/720/976/140217_DLowerJaw_PL01_MZ.jpg		140217	FMNH 140217 Hyaena hyaena; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665723026	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/720/978/140217_FullLateral_PL01_MZ.jpg		140217	FMNH 140217 Hyaena hyaena; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665723026	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/720/979/140217_Ventral_PL01_MZ.jpg		140217	FMNH 140217 Hyaena hyaena; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/498/153013_Lateral_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; lateral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/497/153013_FullLateral_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/496/153013_Dorsal_RB01_MZ.jpg											
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/499/153013_LLowerJaw_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; lateral view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/497/153013_FullLateral_RB01_MZ.jpg											
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/496/153013_Dorsal_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/495/153013_DLowerJaw_RB01_MZ.jpg											
665726118				http://fm-digital-asse										
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/500/153013_Ventral_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726118	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/495/153013_DLowerJaw_RB01_MZ.jpg		153013	FMNH 153013 Mops nanulus; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726384	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/061/152728_DLowerJaw_RB01_MZ.jpg		152728	FMNH 152728 Laephotis_wintoni; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726384				http://fm-digital-assets.f										
665726384	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/061/152728_DLowerJaw_RB01_MZ.jpg											
665726384	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/062/152728_Dorsal_RB01_MZ.jpg											
665726384	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/063/152728_FullLateral_RB01_MZ.jpg		152728	FMNH 152728 Laephotis_wintoni; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726384	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/062/152728_Dorsal_RB01_MZ.jpg		152728	FMNH 152728 Laephotis_wintoni; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726384	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/064/152728_Ventral_RB01_MZ.jpg											
665726384	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/064/152728_Ventral_RB01_MZ.jpg		152728	FMNH 152728 Laephotis_wintoni; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726389	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/058/152713_Dorsal_RB01_MZ.jpg		152713	FMNH 152713 Neoromicia capensis; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726389	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/057/152713_DLowerJaw_RB01_MZ.jpg		152713	FMNH 152713 Neoromicia capensis; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726389				http://fm-digital-assets.f										
665726389	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/060/152713_Ventral_RB01_MZ.jpg											
665726389	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/060/152713_Ventral_RB01_MZ.jpg		152713	FMNH 152713 Neoromicia capensis; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726389	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/059/152713_FullLateral_RB01_MZ.jpg		152713	FMNH 152713 Neoromicia capensis; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726389	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/058/152713_Dorsal_RB01_MZ.jpg											
665726389	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/057/152713_DLowerJaw_RB01_MZ.jpg											
665726429	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/056/152701_SkinLateral_PL01_MZ.jpg		152701	FMNH 152701 Glauconycteris variegata; lateral view of the skin.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726429	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/721/055/152701_SkinDorsal_PL01_MZ.jpg		152701	FMNH 152701 Glauconycteris variegata; dorsal view of the skin.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665726429	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/056/152701_SkinLateral_PL01_MZ.jpg											
665726429	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/721/055/152701_SkinDorsal_PL01_MZ.jpg											
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/129/149708_Lateral_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; lateral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/130/149708_LLowerJaw_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; lateral view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/131/149708_Ventral_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; ventral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727392	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/127/149708_Dorsal_RB01_MZ.jpg											
665727392	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/128/149708_FullLateral_RB01_MZ.jpg											
665727392				http://fm-digital-asse										
665727392	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/126/149708_DLowerJaw_RB01_MZ.jpg											
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/128/149708_FullLateral_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/127/149708_Dorsal_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; dorsal view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727392	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/126/149708_DLowerJaw_RB01_MZ.jpg		149708	FMNH 149708 Gerbilliscus validus; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727405	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/135/149721_Lateral_RB01_MZ.jpg		149721	FMNH 149721 Aethomys hindei; lateral view of the cranium.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727405	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/132/149721_DLowerJaw_RB01_MZ.jpg											
665727405				http://fm-digital-asse										
665727405	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/132/149721_DLowerJaw_RB01_MZ.jpg		149721	FMNH 149721 Aethomys hindei; dorsal view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727405	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/136/149721_LLowerJaw_RB01_MZ.jpg		149721	FMNH 149721 Aethomys hindei; lateral view of the mandible.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727405	StillImage	jpeg	https://fm-digital-assets.fieldmuseum.org/723/134/149721_FullLateral_RB01_MZ.jpg		149721	FMNH 149721 Aethomys hindei; full lateral view of the skull.			2014	Rebecca A. Banasiak : Field Museum of Natural History			http://creativecommons.org/licenses/by-nc/4.0/	Field Museum of Natural History
665727405	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/134/149721_FullLateral_RB01_MZ.jpg											
665727405	StillImage	image/jpeg	http://fm-digital-assets.fieldmuseum.org/723/133/149721_Dorsal_RB01_MZ.jpg											
